0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,knn,label
0.175172319551729,-0.0820646030978975,-0.0931585997976511,0.0798242600198638,0.1553992528289689,0.2275052988705478,-0.0176499727259422,0.0735622465423507,0.0410657614829101,0.081845951057043,-0.2518336182065331,-0.0232784793158667,0.0959612314560342,-0.0953100588015627,0.0646170009750156,-0.0384123453949218,-0.1602057378474129,0.1231987288966902,-0.0097035875892577,-0.0393545971052311,0.172428506452195,0.1179493357718013,0.0393376898497088,0.0356934056755661,0.08802370413855,-0.0415687825413358,0.3076126972034006,0.0654809941657824,0.128451080815581,0.57263717203212,0.0548266989739574,0.1264269936669128,0.5,0.0
-0.3489789610848329,-0.2444270104861033,-0.375224037934757,-0.0325441988731832,-0.4211889216718491,-0.3173604381351115,-0.2773945808410218,-0.2230481988971484,-0.065718092848353,0.0103785728726108,-0.0217004214054061,-0.152453193868936,0.0338589745855584,-0.1194840775847604,-0.024362309179459,-0.0950570983727465,-0.3475253334458271,-0.124014223501879,-0.2736801231267183,-0.0129510871520868,-0.3510545104408807,-0.3307207635692841,-0.0616705797591088,-0.2585904675551866,-0.2144903539169664,-0.1387803267957684,0.0368602563435055,0.1322044405827892,-0.2280740539484727,-0.1986624615928015,0.0286766847000909,-0.0818393074002617,11.0,0.0
-0.117686677421849,-0.3847969418223803,-0.0583909574308162,-0.0746592112521274,-0.1437432782477826,-0.171447843491303,-0.1674441056362646,-0.1529413736674195,-0.3050684313611794,0.0529480291446172,0.0881311328959439,0.1147654287209378,-0.1400105473211608,-0.0225753817387544,-0.1350564020410304,-0.0841833186635866,-0.246798151471843,-0.0804550083925361,-0.1267516406482279,0.0124649810885476,-0.2425971301733314,-0.0633340411131206,-0.1836343598079519,-0.205690007460941,-0.1773565154851963,-0.0390653900153874,-0.0986710993242267,-0.1949504981790001,-0.1350789312402853,-0.1311420206154349,0.0247020259503557,0.0619929116495983,11.0,0.0
-0.3160796733692556,-0.1597437610723513,-0.3225876763046402,-0.1539087060790862,-0.4804612593714554,-0.0369954587458503,-0.2615458682749367,-0.1021716071350727,-0.1316984896552884,-0.1393567630883762,-0.0678941563531292,-0.2364880867404003,-0.1147786081018684,-0.2862400530296394,-0.1666242113769668,-0.2820396558003109,-0.2140253041340602,-0.2638235525226814,-0.2478478191522064,-0.313914885664678,-0.186560455480296,-0.2953501475018486,-0.3917722176447709,-0.107889231411509,-0.0602281151272051,-0.013700570349961,-0.4180960031569855,-0.2022851228400609,-0.2059253418149675,-0.1886181256786522,-0.2341867052844409,-0.1156246937084154,11.0,0.0
0.2272855293261148,0.3541505055065118,0.2956929724137999,0.1513870408243428,0.2725834670936493,0.247950335394846,0.3653149216355777,0.2849249481785154,-0.2157201230076272,0.3531978800679284,0.2912723704843736,0.0714983580382104,-0.0593934117531676,0.0416745605256401,0.0786800311564689,0.0240634474423543,0.2010970166530534,0.1041737868662604,0.2514426525714457,-0.0466117679166067,0.3046447793756997,0.1555363909547247,0.1079398695406256,0.2356261599275802,0.109904061261155,0.2369524084881339,0.1143166724129344,-0.2650499993747147,0.2101069087620947,0.266003063348305,0.4439239771896929,0.0238940083262377,11.0,0.0
0.1583166762068393,-0.2614098843400632,-0.0632737678743579,-0.1841532970009854,0.2758127944798159,-0.2386672520552135,-0.0623953369142536,-0.0406300955027429,-0.3932050988533815,-0.0001568226245815,-0.0457000446693372,0.0760579915149048,-0.0748798619220785,0.063470411942724,-0.459415700398079,0.1141009330887612,-0.0228266939941274,-0.2664111373478529,0.0434589236637539,-0.0902075716219536,0.0593272497550819,0.1818024030969852,-0.0859783724397202,-0.1154701324866829,-0.0528133926096341,-0.2121365348511738,0.0235383851358964,-0.5450604718072866,0.0609438780328725,-0.0549572103535239,-0.2602251195451483,-0.1276953515785191,11.0,0.0
-0.0967710009738493,-0.2599657318512268,-0.0275929374892634,-0.0463447910981094,0.1650082291158175,-0.1772645986020593,-0.0715987713740529,-0.0773991298002634,0.0099676486052432,0.0083774707137827,-0.1970561191320384,-0.2250128717283014,-0.0450325468833404,-0.0415746542465801,-0.0937399664784147,-0.0277385694668635,-0.0602169558632876,-0.0371142495858914,0.0352208535790605,-0.2487312287206642,-0.0315246780411296,0.1250457598123141,-0.0551337114501934,-0.1344283900997197,0.0694961321467534,-0.0117852678600053,-0.182993269334093,-0.0071912432118747,-0.0682655557553615,-0.1269204054064225,-0.0102434939830288,-0.1592359062278209,5.0,0.0
-0.1681360516627442,-0.2893117628044158,-0.1893677333814449,-0.2701823968287282,-0.1892431787585532,-0.3212582294711204,-0.2821756547031248,-0.1209332319101548,-0.3119746254379596,0.0022329997659072,-0.0953972001179279,-0.1052934677786126,-0.2194094617706655,-0.1306262052147581,-0.1160357728775503,-0.0089154514819579,-0.1259697807604367,-0.2049517048470328,-0.0677788852409454,0.0143323592074686,-0.3003343915930789,-0.1031936970143146,-0.2477031259643744,-0.1433295969113994,-0.2447740930637602,0.0369946513966962,-0.1507017906607837,-0.025976767463267,0.0441596246725577,-0.2661382973376697,-0.0618369259927563,-0.320092031728796,11.0,0.0
-0.0643563078380306,-0.3561540446817094,-0.179834398310335,-0.196952840613874,-0.2654619243657375,-0.2509930908777686,-0.2062713092665431,-0.2739706193367164,-0.1184682591156378,-0.0453496310093163,-0.2812800754126265,-0.0474472902308254,-0.2817221542818185,-0.256149420075333,-0.3356326389447576,-0.0539623368521747,-0.258678610467519,-0.3910038664141012,-0.1537460421514483,-0.2028460908838308,-0.1459340638613805,-0.183840885833171,-0.2378217198000234,-0.2417666517592908,-0.1126391756679817,0.1900220916907182,0.2010863215072216,-0.1809609973930022,-0.2663664167304473,0.2686196620969113,0.0893079781934947,-0.1187743823144528,11.0,0.0
-0.3047936152273992,-0.1936613625409187,-0.2403141619019805,-0.0161536864109688,-0.2356073065745599,-0.0825267817238842,-0.1231931568754261,-0.1392843759934796,0.2333999730761637,0.105540208262025,-0.0538139389120381,-0.002923349040056,-0.2357760440693074,-0.2175195264633241,-0.0250060459889744,-0.057602961839577,-0.2539823924942486,-0.0292566655123239,-0.2378810158051797,-0.15201304393761,-0.2475108512924598,-0.2510587399785981,-0.0841152865939056,-0.1215076831135527,-0.174711247743258,-0.1665677977265375,-0.2407628796508931,0.1343135886924691,-0.098503949774037,-0.1944226971156126,-0.1669547204034698,-0.1229600049752182,11.0,0.0
