0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,knn,label
-0.4083078806727722,-0.2010573717790373,-0.1987175146786568,-0.1333772867036294,-0.3259477348962142,-0.2608268176299714,-0.2420123173710232,-0.1968554454814079,0.0399967174002017,-0.2216313141184707,-0.1174674482975629,-0.1696152321881205,-0.0433995461729936,-0.2843981886074713,-0.1955753320312487,-0.2916922421151177,-0.3603623980578375,-0.2806879128284816,-0.3165871914667542,-0.0732083622345086,-0.2350925051465394,-0.341234687247642,-0.2315590268887596,-0.24669625971872,-0.1050954506422027,-0.0008862553931218,-0.0733001423894001,-0.2760517374312807,-0.1849678488630362,-0.4130859481954435,-0.1950476552073667,-0.0814933958263684,5.0,0.0
0.1640929315570494,0.2229183811505153,0.1894041613219521,-0.076468028183591,0.1018090091563895,0.1565434256940104,0.1017771284648712,-0.0249409851119537,-0.0021773492080661,0.2778892688086432,0.2022747486431953,0.3119660108183163,0.0489812725345776,0.1094609146159536,0.0332543247740026,-0.0558050776627166,0.3428834691274883,0.1044263599593805,0.0039894160672146,0.0004933931542528,0.0669796894427129,-0.0422225274497193,0.1071607830524442,0.0117018357723703,0.0671503591697108,0.0440465841079278,0.1674808530637066,-0.4190515536953949,0.0393323832618987,0.0749891178573577,-0.0625964880634958,0.1484280934826796,11.0,0.0
0.1390213428880523,0.1655481895108195,0.2097343720335472,0.1794137445627371,0.0727109672621571,0.2245784706270948,0.1587127035058501,0.1700273269268284,-0.1118984438556762,-0.1872492309105573,-0.0726305827939391,0.2343808627891037,0.1024102338478292,0.3014439359274372,0.1871042760463323,-0.0307075416709618,0.1868541492124312,0.310283669416986,0.1483957042926683,0.2222276855811018,0.0882592438247393,0.2307540445608756,-0.0172555918960706,0.1079823659082324,0.184209297010929,-0.1358724087078504,0.2178804689670306,0.1292999065750699,-0.055841304665952,0.062056071674693,-0.1599998015058082,0.0455365242039951,11.0,0.0
0.1900860970671349,0.258408674670142,0.1374385234594698,0.4104395136316074,0.1820261877890111,0.3602479706356268,0.2508914598372784,0.3225751745899806,-0.1913750679865903,-0.021866515141455,-0.1809469297170412,0.4469454602156619,0.4248982744926153,0.0544710968621714,0.2366708305727793,0.0566802452260314,0.1333662058975184,0.3112465568576418,0.014938246249186,0.0782700791828298,0.2721103449644312,0.1098938529736388,0.2362603575522191,0.3718685987662589,0.2161792598360033,0.1084232959424786,0.0706558006523782,0.1702391737771306,0.0471736096296512,0.3079524147743712,0.2392581866023733,0.1532585638367599,11.0,0.0
0.0279630226363206,0.2167086474102069,0.0281408814970897,0.1657896975291092,0.1187870116392906,0.2933796382421718,0.0421595723959649,0.1958795860924219,0.0796991848066474,-0.0025548384785068,-0.1159994590178499,-0.067282658205764,0.2085263731869636,-0.0335215840046927,0.4407938067308796,0.3603093587188062,0.156365849165725,0.4286509354745302,-0.0110263029526428,-0.0169665218302517,0.11517389762357,0.0621032440186851,0.2864560179815139,0.5181023330392485,-0.0323088736027816,0.2542738805154766,0.2717406315114686,0.2970614028860963,0.1827686259329337,0.364334841512866,0.2223524487092879,0.1550213659269189,11.0,0.0
-0.3489789610848329,-0.2444270104861033,-0.375224037934757,-0.0325441988731832,-0.4211889216718491,-0.3173604381351115,-0.2773945808410218,-0.2230481988971484,-0.065718092848353,0.0103785728726108,-0.0217004214054061,-0.152453193868936,0.0338589745855584,-0.1194840775847604,-0.024362309179459,-0.0950570983727465,-0.3475253334458271,-0.124014223501879,-0.2736801231267183,-0.0129510871520868,-0.3510545104408807,-0.3307207635692841,-0.0616705797591088,-0.2585904675551866,-0.2144903539169664,-0.1387803267957684,0.0368602563435055,0.1322044405827892,-0.2280740539484727,-0.1986624615928015,0.0286766847000909,-0.0818393074002617,11.0,0.0
-0.1047156831464602,0.0605253496126385,0.1605700041259093,-0.0310247142962091,-0.0139484701635834,0.3124251281340827,0.0100917928388048,0.0870218369025005,0.0352999300477354,-0.1514368604334276,0.0152421416194132,-0.1467838681284518,-0.0416145485702338,0.1215481347624094,-0.0854908845508353,0.0089227819300726,0.0908277423821559,-0.112724676029318,0.0841119387943809,-0.1138440230286265,-0.1506377410162401,-0.0959179166762454,0.0059210078091989,-0.0483200322800749,-0.443960457967079,0.1281214222800673,-0.0373819800354041,-0.004227576455707,-0.0702695475170743,-0.1323791487367981,0.2184951031440489,-0.0666992231215077,2.0,0.0
-0.1891163919408375,0.0269369536405165,-0.166420663482245,-0.1779570120625866,-0.1808139113698574,-0.0103928114382288,-0.2338138584382547,0.0392485464544829,0.0580886725400764,0.1614396647110465,-0.0071965445027806,-0.0423912355117128,0.0105657276195073,-0.3022123407932336,0.0248831214880826,0.0249496397214306,-0.1748576407765508,-0.144442441522143,-0.1918685870484027,-0.082053399188316,-0.1048917600875294,-0.2541433832367841,-0.0772629131755056,-0.0783642693832074,-0.1497864527097492,0.1564612699623118,0.020343689773334,-0.0527134027278502,-0.201380339904995,-0.1268314401762904,0.1151507698283181,-0.1183590878247189,5.0,0.0
0.1428755243490236,0.2096970485601891,0.1657451822856969,-0.0402107410393839,0.1812907564741099,0.0896512243108307,0.0087706634732338,0.0533870952869751,0.0277120958198624,-0.275306675650356,0.0376635471353364,0.1311373969571889,0.1663975349652571,0.0424341006089048,0.1551558144869804,0.1920880193919256,0.2317022837873459,0.2063970122596417,0.0574177467843367,0.008544619829952,0.1586401002331129,0.0347341720493731,0.0768206835205681,0.0333174552824133,0.1101259495188704,-0.2336295416772331,0.1708189441603766,0.0102131427284617,-0.0070961364480918,0.0271465074034153,-0.0937074590823366,0.046601246332311,11.0,0.0
-0.3160796733692556,-0.1597437610723513,-0.3225876763046402,-0.1539087060790862,-0.4804612593714554,-0.0369954587458503,-0.2615458682749367,-0.1021716071350727,-0.1316984896552884,-0.1393567630883762,-0.0678941563531292,-0.2364880867404003,-0.1147786081018684,-0.2862400530296394,-0.1666242113769668,-0.2820396558003109,-0.2140253041340602,-0.2638235525226814,-0.2478478191522064,-0.313914885664678,-0.186560455480296,-0.2953501475018486,-0.3917722176447709,-0.107889231411509,-0.0602281151272051,-0.013700570349961,-0.4180960031569855,-0.2022851228400609,-0.2059253418149675,-0.1886181256786522,-0.2341867052844409,-0.1156246937084154,2.0,0.0
